num_dc,num_retailers,random_seed,fixed_w,complete_column_count,cplex_status,cplex_objective,cplex_gap,cplex_wall_time_sec,bp_status,bp_objective,bp_gap,bp_wall_time_sec,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,10,202,0.80000000000000004,10180,OPTIMAL,492361.60499760078,0,0.11842211499999999,OPTIMAL_CERTIFIED,492361.60499760078,0,0.0049306710000000002,0,0,true,true,6,0,1,0,0,true
