component,value
revenue,277769320
facility_fixed_cost,16748518.924731184
inventory_cost,4144519.6547268489
supplier_dc_transport_cost,56481912.529843435
dc_market_transport_cost,25203354.877381079
total_transport_cost,81685267.407224506
investment_cost,9.7824688677674825
carbon_trading_cost,1716.9029844566467
reported_total_profit,175219889.91662067
recomputed_total_profit,175219889.91662064
objective_decomposition_error,2.9802322387695312e-08
