Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2657883.037283,2532698.823858,2097166.451652,33.450396
1,2711838.037167,2561587.264256,2412630.876384,33.450396
2,2720889.661291,2603033.323049,2409321.992730,33.450397
3,2771892.532192,2633344.340787,2457899.029393,33.450397
4,2779498.555489,2665096.374628,2549437.285140,33.450397
5,2779498.555489,2705091.864390,2553733.406539,33.450397
6,2785773.286717,2719319.387313,2604321.546498,33.450397
7,2800457.427667,2740407.265522,2667052.164902,33.450397
8,2812642.045016,2760271.079445,2701940.605127,33.450397
9,2814992.024583,2767029.310285,2683421.999969,33.450397
10,2815708.728178,2772845.666394,2693423.935927,33.450397
11,2819307.240090,2784762.530117,2717865.379312,33.450397
12,2820174.303323,2793502.118090,2741992.938487,33.450397
13,2830420.377889,2794305.509423,2746846.577006,33.450397
14,2833618.252597,2796519.354589,2721438.701186,33.450397
15,2843550.519775,2799094.857309,2715958.051578,33.450397
16,2843550.519775,2803710.577124,2721163.117494,33.450397
17,2843550.519775,2813451.906934,2774407.527673,33.450398
18,2847177.692548,2821281.142194,2781967.717371,33.450398
19,2867727.932631,2832153.254223,2789143.005337,33.450398
20,2868176.992036,2839223.236182,2802013.249347,33.450398
21,2885313.451810,2849492.652555,2818078.327096,33.450398
22,2885895.077260,2852425.459675,2795728.827840,33.450398
23,2889293.811966,2853511.057972,2819981.961072,33.450398
24,2892547.216289,2856838.349035,2791252.978566,33.450398
25,2892821.939748,2853127.528138,2787078.501961,33.450398
26,2898917.832461,2853628.159881,2735935.451246,33.450398
27,2899975.411414,2865447.525799,2768335.965826,33.450398
28,2899975.411414,2872056.188482,2829907.347668,33.450398
29,2899975.411414,2869893.375851,2772795.470996,33.450398
30,2900800.798817,2875542.413685,2816037.270895,33.450398
31,2906016.173910,2879872.852797,2827321.572284,33.450398
32,2919994.523593,2887732.332223,2839068.785339,33.450398
33,2919994.523593,2893600.261803,2853421.552391,33.450398
34,2919994.523593,2896792.616872,2863306.543259,33.450398
35,2919994.523593,2897156.114931,2840256.743332,33.450398
36,2920120.014613,2892599.512486,2835448.025247,33.450398
37,2920120.014613,2892395.368966,2831006.833427,33.450398
38,2920180.434932,2895345.096416,2826403.003849,33.450398
39,2921840.565675,2904062.715361,2875651.465895,33.450398
40,2927784.795306,2912908.016384,2866804.867015,33.450398
41,2927784.795306,2911965.725581,2881298.711734,33.450398
42,2927784.795306,2909855.224447,2868032.804808,33.450398
43,2927851.421583,2910297.791557,2852596.730006,33.450398
44,2927851.421583,2905399.668086,2846982.950393,33.450398
45,2927851.421583,2903441.390266,2855270.686969,33.450398
46,2927880.757431,2907638.089395,2840207.791731,33.450398
47,2927880.757431,2903690.354901,2869344.821464,33.450398
48,2928759.345235,2912213.586895,2871006.962567,33.450398
49,2928759.345235,2910764.736168,2873452.515933,33.450398
