component,value
facility_emission,659.13978494623655
inventory_emission,3.7994721080710532
supplier_dc_transport_emission,8486.5080564788914
dc_market_transport_emission,5278.2183925598174
total_emission,14427.665706093016
emission_decomposition_error,0
