Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1910861.016252,1828459.244674,1514584.836795,20.337620
1,1913526.916818,1853413.316780,1699873.920835,20.337620
2,1925137.836639,1861976.864750,1802970.762702,20.337620
3,1925137.836639,1885383.532419,1808470.823726,20.337620
4,1928083.364408,1899695.773304,1826944.215184,20.337620
5,1928083.364408,1908968.599655,1811104.302911,20.337620
6,1928183.882414,1913913.778831,1887690.719506,20.337620
7,1930184.911328,1913462.656187,1873116.153738,20.337620
8,1932163.581439,1915478.070578,1868488.655979,20.337620
9,1932163.581439,1913444.711323,1861993.621570,20.337620
10,1933073.760148,1917250.902522,1894150.329093,20.337620
11,1938266.752504,1922462.530565,1902906.524773,20.337620
12,1938266.752504,1925509.319828,1890202.252088,20.337620
13,1938266.752504,1925917.436510,1910020.971111,20.337621
14,1938266.752504,1930577.256374,1918339.311215,20.337621
15,1938266.752504,1932584.013444,1911719.508936,20.337621
16,1938439.975060,1930850.887039,1886800.664292,20.337621
17,1938439.975060,1928721.186771,1884734.435096,20.337621
18,1938668.906958,1930220.561869,1918105.803510,20.337621
19,1939045.331864,1931929.089618,1922379.426263,20.337621
20,1939045.331864,1935951.566499,1918476.210025,20.337622
21,1940310.162788,1935296.659327,1918210.332852,20.337622
