experiment_name,outcome,inner_bp_status,has_integer_solution,run_mode,num_dc,num_retailers,random_seed,delta,investment_exponent,pricing_algorithm,pricing_max_cols_per_dc,configured_mutation_rate,effective_mutation_rate,mutation_active,total_profit,inner_bp_best_bound,inner_bp_relative_gap,carbon_emission,carbon_cap,e_plus,e_minus,net_carbon_trading_cost,total_investment_cost,num_dc_open,num_retailers_served,branch_nodes,processed_nodes,pruned_nodes,remaining_active_nodes,cg_iterations,total_columns,ga_generations,fitness_requests,unique_chromosomes,repeated_chromosome_requests,actual_fitness_cache_hits,fitness_bp_solves,fitness_bp_certified_optimal,fitness_bp_feasible_uncertified,fitness_bp_no_integer,fitness_evaluation_failures,solve_time,ga_time,bp_time,cg_time,pricing_time,cplex_build_time,cplex_solve_time,bb_time,best_w
exp,HEURISTIC_BEST_FOUND,OPTIMAL,1,ga,5,20,707,3000,0.5,0,3,-1,0.0666666666666667,1,1471089.73688132,1471089.73688132,0,179168.55784943,100000,79168.5578494296,0,158337.115698859,93985.7017046553,5,20,32,298,13,0,4835,40207,11,330,234,96,96,234,234,0,0,0,2.911639788,2.877086149,2.874933036,16.234419018,14.04454832,0.428806022,1.314447608,0.0451250719999999,0.285714285714286;0.142857142857143;0.428571428571429;0.428571428571429;0.285714285714286
