experiment_name,outcome,inner_bp_status,has_integer_solution,run_mode,num_dc,num_retailers,random_seed,delta,investment_exponent,pricing_algorithm,pricing_max_cols_per_dc,configured_mutation_rate,effective_mutation_rate,mutation_active,total_profit,inner_bp_best_bound,inner_bp_relative_gap,carbon_emission,carbon_cap,e_plus,e_minus,net_carbon_trading_cost,total_investment_cost,num_dc_open,num_retailers_served,branch_nodes,processed_nodes,pruned_nodes,remaining_active_nodes,cg_iterations,total_columns,ga_generations,fitness_requests,unique_chromosomes,repeated_chromosome_requests,actual_fitness_cache_hits,fitness_bp_solves,fitness_bp_certified_optimal,fitness_bp_feasible_uncertified,fitness_bp_no_integer,fitness_evaluation_failures,solve_time,ga_time,bp_time,cg_time,pricing_time,cplex_build_time,cplex_solve_time,bb_time,best_w
exp,HEURISTIC_BEST_FOUND,OPTIMAL,1,ga,5,20,404,3000,0.5,0,3,-1,0.0666666666666667,1,1063203.13288686,1063203.13288686,0,124567.625135774,100000,24567.6251357742,0,49135.2502715485,242748.716794161,4,20,0,423,0,0,8362,60112,20,600,423,177,177,423,423,0,0,0,5.447689313,5.379764891,5.376950294,33.755946728,30.747088237,0.347287562,1.900606108,0.065753658,0.857142857142857;0.571428571428571;0.428571428571429;0.428571428571429;0.285714285714286
