Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2654979.248651,2556794.581945,2201520.268845,16.398849
1,2705896.384984,2589193.832520,2470400.082302,16.398849
2,2710557.204193,2620695.739847,2540615.139043,16.398849
3,2710557.204193,2632302.877592,2577161.638578,16.398849
4,2710557.204193,2650373.190572,2580684.723122,16.398849
5,2731532.516884,2665501.670132,2609324.515796,16.398849
6,2736511.585772,2683383.145548,2604580.489510,16.398849
7,2736511.585772,2697058.295457,2633212.394431,16.398849
8,2751366.366572,2705216.087365,2641214.842882,16.398849
9,2751366.366572,2711194.229782,2621118.290132,16.398849
10,2772375.690738,2721893.070928,2647010.434929,16.398849
11,2772375.690738,2727355.992166,2690675.849148,16.398849
12,2772375.690738,2731698.417860,2692972.523831,16.398849
13,2772375.690738,2740884.452292,2696332.444713,16.398850
14,2773861.176704,2744640.468703,2708228.340577,16.398850
15,2774221.953332,2754985.254745,2717258.544295,16.398850
16,2775657.203630,2758418.334176,2726981.902567,16.398850
17,2775657.203630,2760035.026612,2692833.326212,16.398860
18,2777179.652997,2762382.044471,2718411.186125,16.398860
19,2777179.652997,2767838.138790,2737487.779158,16.398860
20,2777274.136973,2767723.037628,2741295.326506,16.398860
