num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,18,909,0.80000000000000004,2621340,5.1111080280000003,7.4625276100000004,50.952488635000002,3.1870000000000001e-06,63.874509504999999,5065200,0.083629639000000006,0.044344908000000002,6.2600000000000002e-07,0.127975173,5065200,UNKNOWN,149,UNKNOWN,OPTIMAL,782639.40187116072,0,OPTIMAL_CERTIFIED,782639.40187116072,0,0,0,true,true,15,0,1,0,0,true
