Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.7238e+08,1.71486e+08,0.0774039
1,1.73346e+08,1.72644e+08,1.71687e+08,0.134764
2,1.73346e+08,1.72928e+08,1.72257e+08,0.188854
3,1.73346e+08,1.73103e+08,1.72445e+08,0.243728
4,1.73346e+08,1.73255e+08,1.72786e+08,0.296393
5,1.73346e+08,1.73271e+08,1.7294e+08,0.350199
6,1.73346e+08,1.73273e+08,1.72966e+08,0.408066
7,1.73346e+08,1.73276e+08,1.73001e+08,0.462013
8,1.73346e+08,1.73295e+08,1.73147e+08,0.506082
9,1.73346e+08,1.73309e+08,1.73128e+08,0.56495
10,1.73346e+08,1.73301e+08,1.73024e+08,0.616207
