num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
5,18,101,0.40000000000000002,2621340,5.5557732020000001,7.4599436939999997,38.504997537000001,1.9879999999999999e-06,51.900062892000001,5141916,0.080663230000000002,0.037527875000000002,6.7100000000000001e-07,0.118191776,5141916,UNKNOWN,165,UNKNOWN,OPTIMAL,1024838.6029249378,0,OPTIMAL_CERTIFIED,1024838.6029249378,0,0,0,true,true,19,0,1,0,0,true
