Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2097166.451652,763232.937139,200000.000000,13.876313
1,2097166.451652,994727.776931,285890.349847,13.876313
2,2097600.168126,1418989.405676,492930.162123,13.876313
3,2097600.168126,1678067.070010,749908.337698,13.876313
4,2097600.168126,1816379.061002,1070975.990503,13.876313
5,2097843.225046,1919203.618127,1205558.462087,13.876313
6,2097843.225046,1962806.138645,1601978.894219,13.876313
7,2097843.225046,2016505.320190,1786927.485059,13.876313
8,2097843.225046,2033980.573631,1882972.033507,13.876313
9,2098044.808844,2049415.116997,1903243.180542,13.876314
10,2098092.560020,2047417.216492,1853159.248979,13.876314
