Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2221598.993420,1630358.088403,591423.752162,21.975348
1,2227304.932104,1870520.657843,883438.113928,21.975348
2,2227304.932104,1955012.671581,1665644.646448,21.975348
3,2227845.051599,2027815.506096,1682354.764881,21.975348
4,2228028.435570,2066873.977053,1919429.561897,21.975348
5,2229027.236732,2108746.309671,2001722.201842,21.975348
6,2230433.947688,2136309.145691,1863328.416145,21.975348
7,2230433.947688,2152401.527211,2053349.887057,21.975349
8,2231141.610070,2188931.516978,2079408.910903,21.975349
9,2231141.610070,2171316.641568,1683907.809486,21.975349
10,2231992.800321,2208150.414074,2111765.499922,21.975349
11,2232858.883225,2198737.708335,1690929.351279,21.975349
