dc_id,open,w
C01,false,0.50048875855327468
C02,true,0.0078201368523949169
C03,true,0.0029325513196480938
C04,true,0
C05,true,0.0019550342130987292
C06,false,0.57086999022482898
C07,true,0.00097751710654936461
C08,true,0.010752688172043012
