component,value
facility_emission,658.92473118279565
inventory_emission,3.798763605267772
supplier_dc_transport_emission,8484.3417184486843
dc_market_transport_emission,5384.7844685117352
total_emission,14531.849681748481
emission_decomposition_error,3.637978807091713e-12
