component,value
revenue,272126430
facility_fixed_cost,16748517.634408602
inventory_cost,3979098.7979736212
supplier_dc_transport_cost,47399376.548968561
dc_market_transport_cost,30061628.299076948
total_transport_cost,77461004.848045513
investment_cost,34.683979132132897
carbon_trading_cost,168.43023041905326
reported_total_profit,173966659.72136524
recomputed_total_profit,173966659.72136524
objective_decomposition_error,0
