Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1514584.836795,1196782.386947,845322.057281,21.339883
1,1514584.836795,1260595.015892,965878.876096,21.339883
2,1514613.678075,1343962.252826,1065265.342732,21.339883
3,1549039.553703,1447505.369034,1274939.447973,21.339884
4,1549039.553703,1469474.962563,1355673.591100,21.339884
5,1552215.676213,1491178.153349,1344424.764094,21.339884
6,1552215.676213,1507058.903988,1428532.273756,21.339884
7,1552215.676213,1516420.077757,1448858.468548,21.339884
8,1552521.357558,1520195.261923,1424190.000438,21.339884
9,1552521.357558,1520803.881418,1441834.456264,21.339884
10,1552521.357558,1525501.604014,1467909.234109,21.339884
11,1558351.965336,1535904.500041,1501929.168299,21.339884
12,1558351.965336,1537101.755868,1439001.740381,21.339884
13,1560043.977911,1538507.999673,1411809.503585,21.339884
14,1566401.671116,1542711.610527,1478450.714012,21.339884
15,1566656.604104,1548064.469407,1506556.987699,21.339884
16,1573166.507501,1546479.490234,1453115.891440,21.339884
17,1575342.526613,1548736.086135,1384289.097690,21.339886
18,1575738.415533,1557829.833537,1539404.332062,21.339886
19,1575787.026987,1560696.129400,1538214.518685,21.339886
20,1575787.026987,1564048.400669,1537059.214621,21.339886
21,1577813.591525,1561959.703602,1489580.795479,21.339886
22,1578834.712732,1567064.629180,1538010.257708,21.339886
23,1578834.712732,1564500.066690,1487305.895484,21.339886
24,1579460.455435,1562880.520931,1477275.379887,21.339886
25,1580326.754961,1565293.699907,1447527.681595,21.339886
26,1580326.754961,1564008.705202,1449999.290445,21.339886
27,1580845.836386,1566357.856082,1504905.709347,21.339886
28,1580845.836386,1555193.786293,1449656.400628,21.339886
29,1580845.836386,1558753.267710,1370453.357840,21.339886
30,1580896.347259,1560549.612022,1485654.888046,21.339886
31,1580896.347259,1566297.598864,1504378.555719,21.339886
