component,value
revenue,272126430
facility_fixed_cost,16748516.129032258
inventory_cost,3979098.7924042866
supplier_dc_transport_cost,47399361.509263776
dc_market_transport_cost,30061622.592370883
total_transport_cost,77460984.101634651
investment_cost,45.366102537915765
carbon_trading_cost,146.17287389656121
reported_total_profit,173966671.29659835
recomputed_total_profit,173966671.29659832
objective_decomposition_error,2.9802322387695312e-08
