component,value
facility_emission,658.0645161290322
inventory_emission,3.7941850402454369
supplier_dc_transport_emission,8472.8601413824817
dc_market_transport_emission,5381.2104804404089
total_emission,14515.92932299217
emission_decomposition_error,-1.8189894035458565e-12
