Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2051599.766916,1715365.004358,1052603.368169,55.309045
1,2062612.240825,1795712.962244,1501278.848376,55.309045
2,2062612.240825,1858153.147641,1574374.074297,55.309046
3,2062612.240825,1890886.628316,1695608.008433,55.309046
4,2062612.240825,1932644.641317,1771997.260282,55.309046
5,2062612.240825,1970050.209186,1815477.548367,55.309046
6,2062612.240825,1988908.136634,1898808.844676,55.309046
7,2062612.240825,2002478.988237,1922560.919506,55.309046
8,2063984.797913,2006212.255172,1668580.313781,55.309046
9,2070307.797565,2018108.783788,1781491.080503,55.309046
10,2070307.797565,2040599.697912,1977861.041657,55.309046
11,2070327.028777,2039186.315900,1812797.511852,55.309046
12,2076536.985458,2039827.381542,1974745.606500,55.309046
13,2076536.985458,2048690.255791,1977925.352362,55.309046
14,2083248.291132,2053335.748372,1980186.737136,55.309046
15,2084518.751821,2059258.154020,1970454.241313,55.309046
16,2084518.751821,2062618.044770,2007459.249204,55.309046
17,2084518.751821,2062029.208554,2000513.934280,55.309067
18,2087488.799065,2058618.788560,1717493.703022,55.309067
19,2087488.799065,2046561.190596,1650038.522396,55.309067
20,2087488.799065,2065545.335425,1984918.887139,55.309067
21,2087488.799065,2055570.801751,1673840.779921,55.309067
22,2088178.793770,2069993.633897,1997555.520496,55.309067
23,2091727.446781,2076476.934534,2056323.376430,55.309067
24,2091727.446781,2073653.359292,2017579.801368,55.309067
25,2091727.446781,2068074.290999,1954163.593640,55.309067
26,2092076.686522,2075489.883548,2006315.529651,55.309067
27,2092076.686522,2066450.647945,1741187.246074,55.309067
28,2092076.686522,2070098.550667,1981810.595627,55.309067
29,2092076.686522,2072386.910728,2022773.420863,55.309067
30,2092076.686522,2076194.947487,2029765.370035,55.309067
31,2092076.686522,2077106.580146,2040898.909934,55.309067
32,2092076.686522,2064711.816230,1784792.721168,55.309067
33,2092850.793929,2068472.298752,2023415.133182,55.309068
