Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1514584.836795,1056748.361924,666575.414607,20.978513
1,1514584.836795,1152171.579043,794039.631829,20.978514
2,1514613.550657,1286713.959887,882685.696928,20.978514
3,1540923.195051,1411697.432024,1251580.795297,20.978514
4,1540923.195051,1451856.719473,1261930.491682,20.978514
5,1540923.195051,1474304.739275,1360864.469476,20.978514
6,1540923.195051,1473301.568729,1366009.225545,20.978514
7,1540923.195051,1475070.731731,1334807.525037,20.978514
8,1540923.195051,1474420.066184,1380251.097573,20.978514
9,1540923.195051,1474881.283169,1383160.159044,20.978514
10,1540923.195051,1492910.102353,1425666.199107,20.978514
11,1540923.195051,1493913.495569,1412999.947892,20.978514
12,1541219.795689,1483297.693562,1342098.426336,20.978514
13,1547064.484880,1485771.816243,1313083.473689,20.978514
14,1547064.484880,1490212.237542,1396210.316109,20.978514
15,1548654.100826,1502120.471764,1408266.832053,20.978514
16,1549309.705400,1500201.428015,1410861.023730,20.978514
17,1549309.705400,1511258.152877,1442954.433851,20.978521
18,1555564.209543,1532868.162991,1460971.701768,20.978521
19,1555564.209543,1536524.627961,1501723.090749,20.978521
20,1555564.209543,1536997.347013,1454700.178112,20.978521
21,1555716.642592,1535250.306147,1467068.759097,20.978521
22,1557331.525574,1537415.886957,1483949.738412,20.978521
23,1557331.525574,1525589.987139,1429150.851549,20.978521
24,1557331.525574,1526841.999496,1429932.102120,20.978521
25,1557331.525574,1531600.803714,1389220.549014,20.978522
26,1557948.215072,1532110.719428,1401616.399646,20.978522
27,1557948.215072,1533288.305148,1469347.056757,20.978522
28,1557948.215072,1523148.411711,1399935.005461,20.978522
29,1557948.215072,1528193.383079,1358581.841584,20.978522
30,1558057.964756,1528108.877097,1434900.778532,20.978522
31,1558155.110018,1541426.646831,1470195.951126,20.978522
32,1558155.110018,1529535.945641,1287680.801330,20.978522
