Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1764139.876278,1490747.195198,1187475.876225,17.518702
1,1764139.876278,1534226.443297,1243724.722811,17.518702
2,1764139.876278,1594396.918931,1418584.431508,17.518702
3,1764663.527816,1629493.670735,1514123.866324,17.518702
4,1776401.908852,1698428.883174,1570953.990979,17.518702
5,1792617.641519,1718484.734244,1530590.198268,17.518703
6,1792617.641519,1748165.884935,1618500.054225,17.518703
7,1792617.641519,1764226.322625,1698421.307560,17.518703
8,1793048.106900,1770589.076210,1713366.758073,17.518703
9,1799993.121555,1773777.971364,1725552.539469,17.518703
10,1800361.686149,1779139.060607,1737587.427603,17.518703
11,1800361.686149,1784791.178307,1741876.672961,17.518703
12,1806658.861965,1786092.093716,1730866.368818,17.518703
13,1806658.861965,1780644.042021,1729926.675762,17.518703
14,1806843.589485,1782322.019898,1737318.144801,17.518703
15,1813389.964080,1785442.826228,1696467.317021,17.518703
16,1813389.964080,1790733.282862,1731173.624873,17.518703
17,1813435.531587,1793706.832613,1761513.244350,17.518707
18,1823936.024638,1795677.941667,1764788.114803,17.518707
19,1824414.177287,1795005.156985,1686666.833492,17.518707
20,1824414.177287,1795483.770604,1751809.107029,17.518707
21,1824722.634525,1796034.312509,1761999.033832,17.518707
22,1826669.198639,1803027.946761,1761097.174631,17.518707
23,1826669.198639,1808219.816820,1745543.473521,17.518707
24,1826789.262291,1812526.498640,1771458.171662,17.518707
25,1826789.262291,1809924.734572,1784613.208433,17.518707
26,1826789.262291,1811831.836807,1754305.141004,17.518707
27,1828827.395008,1808879.859573,1692424.691142,17.518708
28,1828871.527650,1812519.054766,1777259.913659,17.518708
29,1828871.527650,1815942.287607,1767883.768278,17.518708
30,1828871.527650,1813566.852796,1691506.960609,17.518708
31,1828871.527650,1811207.426892,1738954.679582,17.518708
32,1829228.428333,1819535.356316,1763991.090189,17.518708
33,1829228.428333,1817507.954495,1785101.998071,17.518708
34,1829228.428333,1813825.446047,1685776.422555,17.518708
35,1829228.428333,1814520.198186,1734663.492031,17.518708
36,1829228.428333,1809624.548439,1751053.490151,17.518708
37,1829579.893970,1808315.913250,1725373.772183,17.518708
