component,value
facility_emission,659.35483870967744
inventory_emission,3.801532299610062
supplier_dc_transport_emission,8494.7884188673088
dc_market_transport_emission,5501.0622315404626
total_emission,14659.007021417057
emission_decomposition_error,1.8189894035458565e-12
