Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2125766.856090,1531005.404737,1148875.575430,17.103409
1,2125766.856090,1717939.655307,1162825.691255,17.103409
2,2125766.856090,1808364.790700,1174407.683057,17.103409
3,2130648.199346,1930951.369776,1426601.276326,17.103409
4,2130648.199346,1973385.297475,1597907.935913,17.103409
5,2130648.199346,1992769.238525,1724407.425793,17.103410
6,2130648.199346,2023451.742600,1845614.256026,17.103410
7,2130648.199346,2042566.628915,1846674.992555,17.103410
8,2130648.199346,2046493.573626,1893335.368585,17.103410
9,2131896.334334,2075947.368324,1990680.057630,17.103410
10,2134646.717432,2083689.074181,1974561.406169,17.103410
11,2143517.823527,2100089.624580,2024074.444645,17.103410
12,2145848.949132,2100909.340764,1965456.188180,17.103410
13,2148101.810397,2104733.322938,1925216.323258,17.103410
14,2150599.989055,2110077.530243,2020649.237680,17.103410
15,2154180.308640,2132998.923547,2041206.548127,17.103410
16,2154180.308640,2134966.842041,2073677.644881,17.103410
17,2154554.319140,2136734.898798,2100685.011691,17.103421
18,2154554.319140,2136690.963591,1996489.975096,17.103421
19,2154620.579017,2130702.036304,1965465.404917,17.103421
20,2157565.213454,2112995.881131,1945906.146294,17.103421
21,2157565.213454,2131921.492676,2065248.632566,17.103421
22,2157565.213454,2135794.533272,2089930.189939,17.103421
23,2157565.213454,2138077.476340,2021700.758222,17.103421
24,2158049.071574,2140424.888958,2082097.948291,17.103421
25,2158049.071574,2131762.726058,1953557.175354,17.103421
26,2158541.267100,2127152.770242,1916873.989954,17.103421
27,2158541.267100,2136811.285508,2039268.325430,17.103421
28,2158577.060241,2140933.967749,2110253.419387,17.103421
29,2158577.060241,2138042.143523,2085456.428039,17.103421
30,2158577.060241,2144549.050343,2096615.027118,17.103421
